,A,B,C,D,E,F,G,H,I,Target
42,6.938793879387939,63.19836296593754,9336.811692361696,-6.72293012097888,18.81638163816381,6422.198242670674,44.16495978081512,3181908184.5245147,2.2973463737739948e+27,-1.2111549997603408
43,13.993099309930994,87.15646597578336,731222.6674800052,-12.843504898955619,39.97929792979298,6576.291133530835,31.18618071382091,2553502861468227.0,3.0227350820654653e+34,0.8104420875735694
44,8.467746774677469,25.393616546932684,23874.922965866957,-7.604421720819629,23.403240324032396,7453.984391878108,23.748465130519875,3.724071944866159e+28,3.616272400771472e+24,-0.057117881812628724
45,15.354035403540351,-61.487746420903605,1704905.8410415582,-14.818429390977222,44.062106210621074,6812.187247233593,85.14527911665091,4.65423984399251e-35,8.28712277747414e+54,-0.7513103198011567
46,10.901590159015901,-41.578131072093775,107352.6954860684,-9.454500583849727,30.704770477047703,6521.3711530342225,54.82752085479936,6.23092426399762e-28,3.2489510717087767e+35,0.023486135157386675
47,8.477347734773476,-1.906020062585476,24016.481746561076,-7.610581823049276,23.43204320432043,6459.197741478759,45.064880177896306,2.473208480501361e-53,8.117225790933802e+37,-0.7721164355055705
48,8.446144614461446,9.585049831257258,23559.47414751666,-7.590591535997786,23.338433843384337,6630.452210122147,41.61388145152723,2849.472122927606,1.1071836830121844e+38,-1.265280357670677
49,6.657965796579658,55.71230074129497,7863.012426387449,-6.5812244500453,17.973897389738973,5747.053553202524,36.666559632373854,7.598502417554748e-15,1.236343380113282e+36,0.1156424871643302
50,11.163216321632163,50.57196950426515,126238.07649554615,-9.69154172396094,31.48964896489648,7412.242143136354,55.04309669642814,2.0415760987900674e+60,2.8428730504665327e+32,-0.7674448575565277
51,15.284428442844286,-49.2702651787735,1632627.8212402863,-14.70890999855499,43.85328532853285,7309.881706526108,74.63393163644088,1.4613776881894642e-43,1.3645108489082258e+28,1.4227389526977252
52,10.198319831983197,130.31297373196483,69470.05184147728,-8.856470617038292,28.594959495949603,5602.83224454981,19.04189309325018,8.869197455317324e-26,130746862091426.72,-0.11180855168831064
53,11.316831683168314,87.37528100287739,138843.98740681002,-9.834565096710104,31.950495049504948,6899.6281997640845,45.86531250882001,2.7957043513867962e+48,2.606979775614465e+30,0.4941578123314881
54,7.752475247524755,-89.19010258914862,15377.970432974964,-7.168044563192107,21.257425742574267,6288.245274444754,40.57245836541914,5.093297429374264e+36,2.2332660240973687e+30,0.2237364116197917
55,1.77107710771077,79.67961887386326,421.4948192994449,-4.9441756882218515,3.3132313231323147,5842.0468928535465,87.80278645319599,210591876490658.9,1.0558983105918974e+29,1.1917964570017514
56,17.322232223222326,44.330968753265545,5807556.567236437,-18.35073783332747,49.966696669666966,5922.625113321899,22.322880251937352,2.2288686471597754e-15,5.554096347443717e+37,0.7541084439935841
57,0.7005700570057005,-40.461600132941925,228.98471054347766,-4.7700837700672665,0.10171017101710199,6264.397108629689,43.4093700274826,1.3010733255254997e+75,7.269878842405467e+33,0.09464329843244768
58,-1.4524452445244511,62.50639224127779,73.1346954941522,-4.611821871799613,-6.357335733573357,7429.110854333869,36.59613077495846,2.7302435624300254e+25,1.1112140730933843e+25,-0.3157028674799786
59,7.032403240324031,85.18995396453468,9887.588797564023,-6.771492141266731,19.097209720972103,6208.313320671435,54.44491217690482,134664726952.60432,4.5107124273490545e+35,1.9483947852261307
60,-1.2580258025802578,83.66059197292421,80.49668687562895,-4.61519738416775,-5.774077407740776,5352.1187294004885,68.14316139896789,1.2037583603116376e-17,1.942188909718632e+35,-0.3143381725500439
61,16.326132613261322,-131.43773445171905,3122668.075925532,-16.45335057314385,46.97839783978397,5923.353208059934,41.19593336565032,1.8696213825772672e+46,2.834656235311708e+18,-0.7547948884946479
62,4.5673567356735685,3.6658218133090656,2208.3936919742873,-5.7004841258442225,11.7020702070207,7427.271175573368,75.50703664923398,8.464589656308016e+28,1.4602791375104962e+42,-0.03420966500619867
63,5.630663066306632,57.88859162349672,4203.517907604785,-6.1115308481012045,14.891989198919893,5974.957626432646,24.258421512223105,6.20107845754242e-63,3.3521565740302254e+34,-0.0872863145000608
64,4.483348334833481,36.263505855726294,2099.4025010432997,-5.671076773836955,11.45004500450045,6927.180497021588,49.63067122243041,1.8114726738608496e-22,8.56291792268621e+20,-1.5055185598947625
65,2.0375037503750377,3.8642195617183006,491.9268048967943,-4.99721216898628,4.112511251125113,6740.7002791397945,25.259851296658287,3.74741827038982e+30,1.9805454348677797e+37,-0.2655273100461521
66,10.407140714071408,-161.8573917298438,79048.77879947549,-9.028257619594893,29.221422142214216,7915.528372634209,21.16546626793298,1559036366.8109882,1.0715974405342175e+34,0.7320042908785993
67,-3.2886288628862883,-163.54665680353736,33.62266101489654,-4.697851042445969,-11.865886588658867,7054.51643411284,43.11567149575696,349623.882597349,5.698837918909663e+30,0.05668854996241748
68,14.415541554155412,-64.96268699135238,950884.1535425724,-13.420311957307694,41.246624662466246,6146.354909787384,21.22697412154557,3.612550310727147e+49,6.882148226356504e+21,-0.2273810629788896
69,9.540654065406539,-34.991968971379016,46268.439998885195,-8.345749098348342,26.62196219621962,5808.839549613608,48.68841658344483,2.823210451749241e+84,5.70420773682784e+36,0.14484654245974016
70,15.908490849084911,17.577184919084154,2407623.672126047,-15.726210335578186,45.725472547254725,5777.110442703267,53.1829391982249,2.5348255185943054e-10,2.300273197109677e+33,0.0323422937670167
71,5.045004500450046,129.91835943168007,2946.863129989346,-5.8760976304849,13.135013501350132,7402.714012403123,19.752411354880973,7.316294149048859e+44,5.527022661948012e+43,-0.5582842162383328
72,5.510651065106512,83.20690200783704,3907.970933592994,-6.061436094565332,14.531953195319536,6592.016930928406,56.562437475088785,1.1775548888436643e+36,1.205381540688217e+22,-0.7778971292599012
73,13.753075307530752,-16.83274019681761,629871.1419559115,-12.529378540070148,39.259225922592265,6809.6560261371005,54.88701862618376,3.2389810041873767e-40,5.300931042739397e+33,-0.6566771624423247
74,-2.9765976597659765,24.798586692980532,37.571504061788055,-4.667305418725042,-10.929792979297929,6802.830863374388,60.94489813896114,4.0873454527166495e+65,8.006379883562926e+36,-1.1351494773121416
75,-3.4278427842784285,-26.670628044443408,32.111927098642475,-4.7137466424119365,-12.283528352835285,7529.365347579279,29.054259796918625,2.5107697293946287e-77,2.663887353715907e+31,-1.5627063721344965
76,12.327332733273327,-162.44670356207757,259825.0947305325,-10.850381545169878,34.981998199819984,6568.992663689021,43.98275110398478,2.8540381791275355,8.329958688773409e+36,2.5398850250020084
77,-2.6429642964296427,-0.051016668794410684,42.78070120378583,-4.642174522505141,-9.928892889288932,6978.303068081896,23.066956044437514,2.731686616521156e+22,2.8113101922611242e+26,0.390421574667136
78,12.855385538553858,-27.006771032129787,360614.940932925,-11.436608526515533,36.56615661566156,7058.1931313393225,53.89668474632439,3.6844687603718065e-80,3.195593515186396e+16,-1.188643224530187
79,16.347734773477352,-41.384190513103796,3164959.518746445,-16.492016548402322,47.04320432043205,6330.260957810899,24.391019797792158,7.354139575422955e-82,6.647761007526882e+24,-1.3756408747994755
80,-3.564656465646564,-124.16469683719627,30.763929228179265,-4.730766219956175,-12.693969396939693,6060.051937765833,35.782423315615866,0.07402827196680156,3.0408427047214983e+49,-0.8267165833110308
81,7.841284128412839,-49.97433350153121,16240.268924222564,-7.219859664323182,21.52385238523852,6527.790884630961,61.2351847654078,1.1431912178867876e-05,6.010119346141213e+21,-1.6295979219433685
82,5.131413141314131,-4.695344828813519,3105.107903194518,-5.909420053659861,13.394239423942398,4963.9809357576205,62.92382061397428,1.7599592745608025e+110,2.2543197592535525e+34,0.10990751685773244
83,-1.5868586858685867,-66.09174347281743,68.52130236255597,-4.610814868011709,-6.7605760576057605,6446.448361800644,30.89214482222185,2.7606382985811844e+78,2.7945234061984702e+35,-1.0884450745134933
84,3.7512751275127543,-187.2585597907549,1353.0880356139949,-5.432990218525057,9.253825382538256,6411.9492067567335,30.774494672790915,6.122848268943151e+40,1.7371896830697848e+36,0.1523450588572292
85,5.529852985298531,-22.205519988813396,3953.8068084749816,-6.069386302335457,14.589558955895589,6202.252206489742,27.42320833028924,2.4553456262323348e-21,7.204013682367235e+31,0.2180295259195429
86,1.2550255025502557,12.250441987481723,313.34948452353336,-4.852467378835813,1.7650765076507648,6952.018740530136,24.890763613747353,4.2906915466964787e+30,2.696479833635842e+33,0.3677192132381151
87,5.148214821482148,-28.735120289753624,3136.8633537804435,-5.915955502969687,13.444644464446444,6126.467963523732,80.12884152783609,2.6527142620896053e-35,1.482846182249656e+35,-1.3486474364390817
88,-2.3693369336933694,57.8885916235062,47.949316305457685,-4.6271681397977105,-9.108010801080107,6362.168326647655,40.82822694395208,2.160563891632949e+54,3.577710451025175e+30,0.7385352795241972
89,16.458145814581457,31.136713194651648,3390237.409298737,-16.691300585741278,47.374437443744384,6977.402686880707,28.865538200523176,2.4738659191229423e-35,1.1411681803824026e+49,-1.0865648967925146
90,8.954995499549952,133.1332393208708,32235.236949547147,-7.927614016949622,24.864986498649863,7665.118509832355,85.5877925754183,7.515905921021921e+60,8.943759731441651e+31,-0.5101510448272641
91,3.895289528952896,-30.786433961513648,1474.812196892929,-5.477287646633592,9.685868586858687,5252.643652280018,46.23425821850407,3.170386479809586e-64,1.0549464103466984e+32,-0.17547956576715545
92,1.831083108310832,-128.29038700949218,436.38701914909325,-4.955781885222558,3.493249324932493,6560.167984817143,21.0069212738292,3.1636007352007905e+49,8.112489719031465e+28,-0.5462605373428181
93,-3.8790879087908787,24.57986154062849,28.133197634162496,-4.775275500135137,-13.637263726372638,6544.080726187429,88.96150199786116,3.2470705994894483e+91,6.199541121403307e+31,-1.1304398249048841
94,14.955595559555958,41.876194162454006,1330526.7060814258,-14.204416718837454,42.86678667866785,6078.9234648428255,34.79135985977701,2236877263775.507,3.602577308326211e+39,-0.5871172174505064
95,6.0291029102910265,-18.485938169038363,5356.80589413566,-6.284876854187045,16.087308730873087,6493.326911118826,30.064855186316606,2.2531208466070145e-17,5.436166373739464e+29,-1.0603942893290192
96,3.9408940894089413,-50.7977740727401,1515.6402247925305,-5.491571510351073,9.822682268226824,5290.266694046617,35.14316900697228,2.270844924730385e+85,2.5886867747124043e+43,-1.217548628104347
97,10.481548154815485,116.02357768426748,82773.15688726916,-9.090630742184645,29.444644464446444,5956.210015370382,25.75436748132415,0.0003396804636813002,8.0884453028774e+33,2.407373081374358
98,11.432043204320436,156.3929855425155,149120.11596379886,-9.94373780135308,32.2961296129613,6674.605664441126,35.376002732114976,2.94432973735328e-07,9.112570304308642e+26,4.764932815422772
99,4.3393339333933385,-67.59259894167677,1925.1057750670313,-5.621676480649672,11.018001800180018,6734.492030231648,54.41570404616714,6.387627898253124e+49,4.0305285269060174e+21,-0.7313512945896196
100,12.778577857785775,64.51679386749923,343819.8014964033,-11.348835737621002,36.33573357335733,6307.7901516660095,80.8390082332985,2.3397778429243864e-113,1.1562110824317624e+25,-0.9960719647548024
101,9.142214221422144,9.357822886291302,36180.85359581822,-8.057670366041949,25.426642664266424,7308.244599425225,58.631376794856955,2.392545965644423e+113,3.590432411851721e+22,-0.7399253899219401
102,7.7236723672367225,48.294226699638756,15108.317258426878,-7.151380006127597,21.17101710171017,6448.194003920941,30.10702657236971,9.679903802652216e+48,6.248772312347927e+25,-1.3712557048072636
103,6.54035403540354,15.352095719023223,7317.669608035189,-6.5236235798585485,17.621062106210612,4957.124888704372,38.71692411692163,7.86750956611633e-106,1.3523042616901842e+27,1.4858428637839562
104,14.557155715571554,103.58079743773577,1038433.6384757152,-13.62073455443193,41.671467146714676,6267.066688093534,20.79096134662846,2.008601519417628e+56,4.697856489609863e+35,0.13654014462350522
105,4.435343534353437,-124.16469683719849,2039.5903645041744,-5.654468366955094,11.306030603060307,7134.266184144371,22.854624409183284,2.7745075429940943e-114,1.468999209252409e+30,0.6342017254360202
106,18.215121512151214,-20.45762982330245,10130966.23097153,-20.26646587139167,52.64536453645364,6913.561258040832,59.65157528333127,7.12850105514241e-05,3.0686616396759437e+42,3.47140585141114
107,-1.8508850885088501,5.58844417413362,60.471003763489655,-4.612044666601715,-7.552655265526552,7219.568024982035,28.81114592080379,9.115271950051818e+31,9.811355975808524e+37,0.7013159103668478
108,-0.33873387338733885,-100.81332747640059,129.5211001085622,-4.661028440288685,-3.0162016201620183,6151.5089597990245,30.969283407129605,1.1409752597112755e-36,6.8656751351439e+43,0.19106204696120374
109,-2.9813981398139817,-16.941358871239785,37.50439446303358,-4.667723100708714,-10.944194419441944,6024.969390330592,67.30163634579411,7.2098286884749085e-22,3.78286580741821e+30,-0.2673527142324973
110,8.9021902190219,-131.13268291462762,31202.63007118004,-7.89153044413136,24.7065706570657,6103.080092368188,53.92407970503089,9520064589604.783,9.376247258642531e+22,0.4976898742232864
111,3.8400840084008383,32.428994198478954,1426.8840905541779,-5.460161922794327,9.52025202520252,6934.20335540949,75.4652954002102,4109.719647390905,6.733744211100637e+31,1.2514525912297385
112,16.304530453045302,-37.325270485010826,3080942.2628515707,-16.41479008975024,46.91359135913592,6730.757308670504,38.61047274268789,5.9149075665595294e+100,1.0710121762674819e+33,0.6060259013393493
113,8.585358535853583,-28.80765554374747,25668.349826387,-7.680452054930136,23.756075607560753,5864.890372638249,52.343970759114896,5.246229601282651e-47,3.66121083140058e+22,-0.31414173347031443
114,5.673867386738676,-97.08876264061537,4315.36262805807,-6.129802539188636,15.02160216021602,6206.0090719803275,52.50201123362967,2.285890749659006e-11,2.36640994059904e+30,0.0522521607210185
115,2.3591359135913588,66.97693597191562,593.4922192540347,-5.066433199685479,5.0774077407740785,6964.739734151753,43.62111677220078,3.3019595614858867e-171,3.334207923626088e+28,-0.7525869425149079
116,14.525952595259525,-81.38353896179292,1018474.4827987095,-13.576262453954019,41.577857785778576,6821.783707716803,91.84508150957492,803955122.0770407,4.433724092415698e+24,-0.7437545896789285
117,9.298229822982297,-93.46849830701824,39837.098014926654,-8.168618652203161,25.894689468946897,5300.585345512571,38.794713333513094,3.0138317876721253e+31,5.541650757102718e+45,0.07857191111151159
118,6.228322832283228,-132.73701951156158,6048.500114544063,-6.3756887267158415,16.684968496849674,6577.397227620835,51.21414243227667,1.5015554542966033e-13,7.298623642844285e+36,-0.8818186697855958
119,1.8862886288628875,103.88928232583305,450.5710413324987,-4.966633477406026,3.6588658865886585,7194.937694480038,30.38233810914754,3.991821133475231e-37,4.952304226829047e+37,0.0005810068802598961
120,1.0846084608460842,-5.716675930531495,284.3838073889238,-4.825365498179174,1.2538253825382526,6298.088181120629,38.48665483582341,1.7105393369173462e+34,4.398164258497285e+31,2.3461794238742257
121,8.158115811581158,27.97289495934691,19732.64214637096,-7.410119229777701,22.474347434743468,4956.174229948688,19.97467505233795,4.271093179544025e-36,6.659588531509081e+27,0.04357079622490195
122,5.325832583258325,151.73211986861554,3493.36440424602,-5.986169846495611,13.977497749774976,6943.768676923963,40.69309001054819,9.82592412028099e+67,1.6967358187354635e+33,-0.5434035370067269
123,8.460546054605462,31.89172094915165,23769.304465579007,-7.599807039664496,23.38163816381638,5414.73036845192,21.671232480687443,1.9745684176724324e-57,1.0742603583449243e+38,-1.179756929948622
124,13.066606660666068,58.33024651705721,411162.2525277967,-11.682509769685266,37.1998199819982,7127.451759897022,61.29011722668624,18.58226413175953,1.2357470003894359e+22,-0.013568850143805874
125,-1.3180318031803182,-14.5512106635464,78.13293498742763,-4.613915105756469,-5.954095409540955,6143.799601344519,29.09934155659107,3.6628040435910474e-39,5.727297734933712e+28,-0.999961851332022
126,14.465946594659467,98.97218575195515,981164.699188412,-13.49123456123698,41.39783978397839,8005.185970323532,66.80887067034618,2.994918051470716e+19,1.4401739996665749e+35,-0.5493959938484989
127,11.079207920792076,-203.0773881932165,119836.3955325524,-9.614536903452727,31.237623762376238,6284.4659444701365,64.38546683399497,1.6487239334960322e+27,1.1180910779693189e+40,1.0228159220127908
128,6.271527152715273,93.35916735929472,6210.028190268463,-6.395753978170817,16.814581458145813,5395.297252102354,19.11600225713985,6.911448348156358e-25,1.447860634705288e+27,-1.237740131290075
129,1.1926192619261933,-65.3091289765414,302.3978098392744,-4.842359470100377,1.5778577857785754,5778.534136450249,28.68981128755843,2.2231574065141196e-58,2.630682144733367e+35,-0.8607475227037492
130,12.228922892289232,7.077988033340219,244433.16067143533,-10.745486525503905,34.68676867686769,5759.773741717979,31.92814062230401,1.3107248661702057e+49,3.351245019125404e+22,0.004004128536572879
131,6.146714671467147,-9.696225879806377,5754.86714916551,-6.338149887578102,16.44014401440144,6578.526748253702,41.111875427874395,2.2103046736961954e+64,1.1464218316111597e+23,0.7128706772707832
132,6.66036603660366,54.44231664714518,7874.558603130941,-6.582410614988212,17.98109810981098,6652.339693417221,27.967430961736678,1.4628962077876584e+134,1.0681424490090895e+35,-0.35836397693259797
133,9.271827182718269,-116.5354970937968,39193.239818022834,-8.149676747781294,25.815481548154818,4980.524373745993,21.654318509703966,4.0758002453350655e-40,1.0579272431927289e+48,0.2146658999899991
134,18.57515751575157,101.38903996415014,12679999.989187215,-21.10197483356584,53.725472547254725,6746.177525164859,37.14133312683995,3.5248767197206505e+20,2.490297790438328e+38,-1.2407942691265041
135,6.216321632163218,-101.09871872462038,6004.388353164602,-6.370138654612589,16.648964896489645,7810.976219343025,20.589852565981733,1.4011251349707594e+30,1.150063149989316e+22,0.626247818561845
136,3.0192019201920197,146.76227416345534,875.3711915330896,-5.226498860648249,7.057605760576056,5570.1966238671275,63.029073272658145,7.41787654598307e-38,3.584889698439629e+17,-0.1781791970858523
137,-1.6972697269726968,22.66131331082818,64.99928775013778,-4.610808447227504,-7.091809180918091,8146.409763981479,20.956428390781795,2.852545401745537e+70,2.3084212800888486e+43,2.4687684934211886
138,17.37023702370237,7.300651248156682,5983885.688974196,-18.44834243388441,50.11071107110711,6198.043559156957,23.92712318758897,1.0308310787117782e+209,5.659863420990578e+31,1.3633109134384986
139,10.061506150615063,105.5703889344152,63834.72339600376,-8.746485490458307,28.18451845184518,6232.1534180829,50.80022035816177,2.780054310377821e-45,2.6185941741702222e+38,0.11571402121855115
140,-1.8604860486048609,-50.00305396869304,60.20161943080968,-4.612170417284666,-7.5814581458145796,7144.585175312854,71.55071681117344,409794842.5887762,7.005563481821563e+24,0.6381014532109155
141,13.16741674167417,-59.6407252213284,437731.5832667977,-11.802248755924175,37.50225022502251,7964.302760976772,27.441034580693692,0.07973648131334604,1.2074851080615233e+48,-0.7987899944902797
142,12.660966096609659,177.72578270208197,319608.2142576496,-11.216107311997677,35.982898289828995,5832.716962232076,33.01972324718409,4.6047444233618136e+16,8.602971255312881e+33,1.923972283376804
143,0.4053405340534049,0.3700747157526294,194.2416795170508,-4.733055546197232,-0.7839783978397832,7138.805900081296,38.35339925090899,9.86284628700448e-39,2.1185449289680966e+33,1.2759387520308818
144,18.743174317431745,189.1457868251452,14080211.740590118,-21.505021520469583,54.22952295229523,7241.446384320368,56.612446326629495,5.333309671611238e-31,9.0496728186574e+25,-0.3560191855814781
145,16.19411941194119,-0.3203031501672129,2876234.192247128,-16.21934031322466,46.58235823582358,5410.974091072796,19.95974202650752,4.650531136342083e-42,2.1785190865608207e+34,-0.6393124715896079
146,14.153915391539154,36.97596948030318,808113.0773661777,-13.05942624242943,40.46174617461747,5759.29770600507,58.908607307443894,9865368049.339926,4.3139275449009356e+35,0.3081824874467069
147,16.242124212421242,-27.297746520975462,2963509.4694490614,-16.303983150270298,46.726372637263715,6778.623166932903,37.97307772467066,1.505295436176104e+35,1.433460294530004e+32,0.6121547089790822
148,17.43024302430243,-35.98090260647257,6211850.650147112,-18.57118203022822,50.2907290729073,5493.011505152649,59.161683296646565,3.1264188511088376e-10,5.4927797142281246e+42,-0.7222502801582871
149,17.264626462646262,-70.64188840056008,5602811.819606003,-18.234389687758497,49.793879387938794,6631.78349860327,68.90245517375354,1.5575107586954094e-18,1.2727849883127633e+36,-0.37053266955326797
150,-3.7494749474947504,102.97182497639423,29.142660603052274,-4.756003972351923,-13.248424842484248,6295.234267260816,35.72617230639477,5.3245051228953135e+47,1.929423522345888e+29,-0.6160991095337285
